bytes,avg_ms
5456,9
5464,6
5472,13
5480,6
5488,9
5496,9
5504,8
5512,9
5520,6
5528,13
5536,6
5544,9
5552,10
5560,9
5568,9
5576,10
5584,9
5592,5
5600,12
5608,5
5616,9
5624,9
5632,9
5640,9
5648,6
5656,14
5664,5
5672,12
5680,6
5688,13
5696,5
5704,9
5712,9
5720,9
5728,9
5736,6
5744,12
5752,6
5760,9
5768,9
5776,9
5784,9
5792,5
5800,9
5808,5
5816,5
5824,10
5832,6
5840,10
5848,5
5856,5
5864,9
5872,6
5880,7
5888,9
5896,6
5904,5
5912,9
5920,8
5928,5
5936,5
5944,5
5952,5
5960,6
5968,5
5976,7
5984,6
5992,6
6000,6
6008,6
6016,6
6024,7
6032,8
6040,6
6048,6
6056,6
6064,6
6072,6
6080,6
6088,5
6096,6
6104,6
6112,7
6120,6
6128,6
6136,6
6144,6
6152,6
6160,6
6168,6
6176,5
6184,6
6192,5
6200,6
6208,6
6216,7
6224,6
6232,5
6240,6
6248,6
6256,6
6264,6
6272,5
6280,6
6288,6
6296,5
6304,6
6312,6
6320,6
6328,5
6336,6
6344,6
6352,5
6360,6
6368,7
6376,6
6384,6
6392,6
6400,6
6408,6
6416,6
6424,5
6432,6
6440,6
6448,6
6456,6
6464,7
6472,5
6480,5
6488,6
6496,5
6504,6
6512,6
6520,7
6528,5
6536,6
6544,6
6552,6
6560,6
6568,6
6576,6
6584,7
6592,5
6600,6
6608,6
6616,8
6624,5
6632,6
6640,6
6648,6
6656,6
6664,6
6672,6
6680,6
6688,6
6696,6
6704,6
6712,7
6720,6
6728,6
6736,6
6744,6
6752,6
6760,7
6768,6
6776,6
6784,6
6792,6
6800,6
6808,7
6816,5
6824,5
6832,6
6840,6
6848,5
6856,6
6864,6
6872,5
6880,6
6888,5
6896,6
6904,5
6912,7
6920,5
6928,6
6936,6
6944,6
6952,6
6960,7
6968,6
6976,6
6984,6
6992,6
7000,6
7008,7
7016,6
7024,5
7032,6
7040,6
7048,6
7056,7
7064,6
7072,6
7080,6
7088,6
7096,6
7104,7
7112,6
7120,6
7128,6
7136,6
7144,6
7152,7
7160,6
7168,6
7176,6
7184,6
7192,6
7200,7
7208,5
7216,5
7224,6
7232,6
7240,6
7248,7
7256,5
7264,5
7272,5
7280,6
7288,6
7296,6
7304,6
7312,6
7320,6
7328,6
7336,6
7344,7
7352,6
7360,5
7368,6
7376,6
7384,6
7392,6
7400,7
7408,6
7416,5
7424,6
7432,6
7440,6
7448,7
7456,6
7464,6
7472,6
7480,6
7488,6
7496,8
7504,6
7512,5
7520,6
7528,6
7536,6
7544,7
7552,5
7560,6
7568,6
7576,6
7584,6
7592,7
7600,6
7608,6
7616,6
7624,6
7632,7
7640,7
7648,6
7656,6
7664,6
7672,6
7680,6
7688,7
7696,6
7704,5
7712,5
7720,6
7728,6
7736,7
7744,5
7752,6
7760,5
7768,6
7776,6
7784,6
7792,6
7800,5
7808,6
7816,6
7824,6
7832,8
7840,6
7848,5
7856,6
7864,6
7872,6
7880,6
7888,7
7896,6
7904,6
7912,6
7920,6
7928,6
7936,7
7944,6
7952,6
7960,6
7968,6
7976,7
7984,7
7992,6
8000,6
8008,7
8016,6
8024,7
8032,6
8040,7
8048,6
8056,7
8064,6
8072,7
8080,6
8088,8
8096,6
8104,6
8112,7
8120,6
8128,6
8136,6
8144,7
8152,6
8160,7
8168,6
8176,6
8184,6
8192,7
8200,7
8208,7
8216,7
8224,7
8232,6
8240,7
8248,7
8256,7
8264,7
8272,6
8280,7
8288,6
8296,8
8304,19
8312,7
8320,6
8328,7
8336,6
8344,6
8352,7
8360,7
8368,7
8376,6
8384,6
8392,7
8400,6
8408,6
8416,8
8424,6
8432,6
8440,6
8448,7
8456,7
8464,7
8472,6
8480,6
8488,6
8496,6
8504,7
8512,6
8520,7
8528,6
8536,7
8544,6
8552,7
8560,6
8568,6
8576,6
8584,6
8592,6
8600,8
8608,6
8616,6
8624,7
8632,7
8640,8
8648,6
8656,6
8664,7
8672,11
8680,9
8688,6
8696,13
8704,6
8712,14
8720,6
8728,13
8736,6
8744,14
8752,6
8760,14
8768,6
8776,13
8784,6
8792,13
8800,6
8808,14
8816,7
8824,13
8832,12
8840,10
8848,6
8856,14
8864,11
8872,10
8880,10
8888,11
8896,10
8904,9
8912,10
8920,10
8928,10
8936,10
8944,10
8952,10
8960,9
8968,9
8976,10
8984,10
8992,6
9000,13
9008,6
9016,14
9024,6
9032,13
9040,6
9048,14
9056,6
9064,13
9072,6
9080,13
9088,6
9096,14
9104,7
9112,13
9120,7
9128,13
9136,11
9144,9
9152,6
9160,10
9168,7
9176,11
9184,6
9192,10
9200,6
9208,8
9216,10
9224,7
9232,10
9240,6
9248,8
9256,6
9264,6
9272,6
9280,6
9288,6
9296,7
9304,6
9312,6
9320,7
9328,6
9336,8
9344,6
9352,6
9360,7
9368,6
9376,7
9384,8
9392,6
9400,6
9408,6
9416,6
9424,9
9432,6
9440,6
9448,7
9456,7
9464,7
9472,7
9480,7
9488,6
9496,6
9504,7
9512,8
9520,6
9528,6
9536,6
9544,7
9552,7
9560,7
9568,6
9576,6
9584,7
9592,7
9600,9
9608,6
9616,7
9624,6
9632,7
9640,7
9648,8
9656,6
9664,6
9672,6
9680,6
9688,8
9696,6
9704,6
9712,6
9720,6
9728,6
9736,8
9744,7
9752,6
9760,6
9768,8
9776,8
9784,6
9792,7
9800,6
9808,6
9816,8
9824,7
9832,6
9840,7
9848,6
9856,7
9864,8
9872,7
9880,6
9888,6
9896,6
9904,8
9912,6
9920,6
9928,6
9936,7
9944,7
9952,7
9960,6
9968,6
9976,6
9984,6
9992,7
10000,8
10008,6
10016,6
10024,6
10032,7
10040,8
10048,7
10056,6
10064,6
10072,7
10080,8
10088,6
10096,6
10104,6
10112,7
10120,7
10128,8
10136,6
10144,6
10152,7
10160,6
10168,8
10176,6
10184,6
10192,6
10200,6
10208,6
10216,7
10224,6
10232,6
10240,6
10248,7
10256,7
10264,7
10272,7
10280,6
10288,7
10296,7
10304,8
10312,6
10320,6
10328,6
10336,6
10344,7
10352,7
10360,7
10368,6
10376,7
10384,6
10392,8
10400,7
10408,6
10416,6
10424,6
10432,8
10440,6
10448,6
10456,6
10464,6
10472,7
10480,8
10488,6
10496,7
10504,7
10512,6
10520,9
10528,6
10536,7
10544,6
10552,7
10560,7
10568,8
10576,6
10584,7
10592,7
10600,6
10608,8
10616,6
10624,7
10632,7
10640,7
10648,9
10656,7
10664,6
10672,7
10680,7
10688,7
10696,7
10704,7
10712,7
10720,6
10728,7
10736,8
10744,7
10752,7
10760,7
10768,6
10776,8
10784,7
10792,6
10800,6
10808,6
10816,7
10824,7
10832,7
10840,6
10848,6
10856,6
10864,8
10872,7
10880,6
10888,6
10896,6
10904,7
10912,8
10920,7
10928,7
10936,7
10944,7
10952,9
10960,7
10968,6
10976,6
10984,6
10992,7
11000,7
11008,7
11016,6
11024,6
11032,6
11040,8
11048,6
11056,6
11064,6
11072,6
11080,7
11088,7
11096,7
11104,6
11112,7
11120,7
11128,8
11136,6
11144,7
11152,6
11160,6
11168,8
11176,6
11184,7
11192,7
11200,6
11208,6
11216,8
11224,7
11232,6
11240,6
11248,6
11256,9
11264,18
11272,7
11280,7
11288,7
11296,7
11304,6
11312,7
11320,7
11328,8
11336,7
11344,7
11352,6
11360,6
11368,7
11376,7
11384,7
11392,6
11400,6
11408,6
11416,8
11424,6
11432,6
11440,6
11448,7
11456,8
11464,7
11472,6
11480,6
11488,6
11496,6
11504,7
11512,6
11520,7
11528,6
11536,7
11544,6
11552,8
11560,7
11568,6
11576,6
11584,6
11592,8
11600,7
11608,6
11616,6
11624,7
11632,8
11640,7
11648,6
11656,7
11664,6
11672,6
11680,9
11688,7
11696,7
11704,7
11712,6
11720,7
11728,6
11736,6
11744,6
11752,6
11760,8
11768,8
11776,10
11784,9
11792,11
11800,10
11808,13
11816,13
11824,11
11832,11
11840,10
11848,10
11856,10
11864,10
11872,10
11880,10
11888,10
11896,10
11904,10
11912,15
11920,7
11928,13
11936,8
11944,38
11952,10
11960,12
11968,10
11976,11
11984,13
11992,6
12000,14
12008,8
12016,13
12024,6
12032,13
12040,7
12048,13
12056,7
12064,14
12072,10
12080,9
12088,10
12096,11
12104,10
12112,10
12120,11
12128,10
12136,10
12144,10
12152,10
12160,10
12168,9
12176,10
12184,10
12192,10
12200,10
12208,10
12216,11
12224,7
12232,10
12240,7
12248,7
12256,11
12264,7
12272,10
12280,7
12288,12
12296,7
12304,6
12312,10
12320,9
12328,6
12336,19
12344,6
12352,8
12360,8
12368,7
12376,6
12384,6
12392,8
12400,7
12408,6
12416,6
12424,6
12432,12
12440,6
12448,7
12456,7
12464,7
12472,8
12480,6
12488,6
12496,6
12504,6
12512,7
12520,8
12528,7
12536,7
12544,6
12552,6
12560,7
12568,7
12576,7
12584,6
12592,6
12600,7
12608,8
12616,6
12624,7
12632,7
12640,7
12648,8
12656,6
12664,6
12672,7
12680,6
12688,6
12696,8
12704,7
12712,7
12720,7
12728,7
12736,8
12744,7
12752,7
12760,7
12768,7
12776,9
12784,7
12792,6
12800,7
12808,6
12816,8
12824,6
12832,8
12840,9
12848,7
12856,7
12864,7
12872,7
12880,6
12888,7
12896,8
12904,19
12912,7
12920,7
12928,8
12936,7
12944,6
12952,8
12960,7
12968,8
12976,6
12984,7
12992,19
13000,8
13008,7
13016,6
13024,7
13032,6
13040,8
13048,6
13056,6
13064,7
13072,6
13080,6
13088,8
13096,7
13104,7
13112,6
13120,6
13128,8
13136,7
13144,6
13152,7
13160,7
13168,8
13176,7
13184,7
13192,7
13200,7
13208,7
13216,8
13224,7
13232,7
13240,7
13248,7
13256,8
13264,7
13272,7
13280,7
13288,7
13296,7
13304,7
13312,7
13320,7
13328,8
13336,6
13344,8
13352,6
13360,7
13368,7
13376,7
13384,9
13392,7
13400,7
13408,7
13416,6
13424,8
13432,8
13440,7
13448,7
13456,7
13464,8
13472,7
13480,7
13488,7
13496,7
13504,8
13512,8
13520,7
13528,7
13536,7
13544,8
13552,7
13560,7
13568,7
13576,7
13584,7
13592,8
13600,8
13608,7
13616,7
13624,8
13632,8
13640,7
13648,7
13656,9
13664,8
13672,7
13680,7
13688,8
13696,7
13704,9
13712,7
13720,8
13728,7
13736,7
13744,9
13752,7
13760,7
13768,7
13776,7
13784,8
13792,7
13800,7
13808,7
13816,7
13824,8
13832,8
13840,7
13848,7
13856,7
13864,8
13872,6
13880,6
13888,7
13896,7
13904,8
13912,8
13920,7
13928,7
13936,7
13944,7
13952,8
13960,7
13968,7
13976,7
13984,8
13992,8
14000,7
14008,7
14016,7
14024,7
14032,8
14040,8
14048,8
14056,8
14064,7
14072,8
14080,8
14088,8
14096,7
14104,7
14112,7
14120,8
14128,7
14136,8
14144,8
14152,7
14160,8
14168,8
14176,7
14184,9
14192,7
14200,7
14208,7
14216,7
14224,8
14232,7
14240,7
14248,7
14256,7
14264,6
14272,8
14280,7
14288,8
14296,7
14304,8
14312,7
14320,7
14328,7
14336,7
14344,7
14352,8
14360,8
14368,7
14376,7
14384,7
14392,8
14400,10
14408,7
14416,7
14424,8
14432,7
14440,7
14448,7
14456,7
14464,7
14472,7
14480,7
14488,7
14496,7
14504,7
14512,8
14520,7
14528,7
14536,8
14544,8
14552,8
14560,7
14568,8
14576,8
14584,8
14592,7
14600,8
14608,8
14616,8
14624,9
14632,7
14640,7
14648,8
14656,12
14664,10
14672,11
14680,11
14688,11
14696,11
14704,14
14712,8
14720,15
14728,10
14736,10
14744,11
14752,11
14760,15
14768,12
14776,10
14784,12
14792,12
14800,15
14808,12
14816,11
14824,11
14832,11
14840,14
14848,7
14856,14
14864,11
14872,11
14880,11
14888,11
14896,16
14904,7
14912,37
14920,11
14928,11
14936,14
14944,7
14952,14
14960,12
14968,11
14976,10
14984,10
14992,16
15000,7
15008,14
15016,11
15024,11
15032,11
15040,12
15048,14
15056,11
15064,9
15072,11
15080,7
15088,7
15096,12
15104,8
15112,10
15120,7
15128,11
15136,8
15144,7
15152,7
15160,10
15168,7
15176,9
15184,7
15192,7
15200,7
15208,9
15216,7
15224,8
15232,7
15240,9
15248,8
15256,7
15264,7
15272,7
15280,7
15288,8
15296,7
15304,7
15312,7
15320,7
15328,9
15336,8
15344,7
15352,7
15360,8
15368,7
15376,8
15384,7
15392,7
15400,7
15408,8
15416,7
15424,7
15432,7
15440,10
15448,7
15456,7
15464,7
15472,7
15480,7
15488,8
15496,7
15504,7
15512,7
15520,8
15528,8
15536,7
15544,8
15552,8
15560,9
15568,7
15576,7
15584,7
15592,7
15600,8
15608,7
15616,7
15624,7
15632,7
15640,9
15648,7
15656,7
15664,7
15672,7
15680,9
15688,7
15696,7
15704,7
15712,8
15720,8
15728,7
15736,8
15744,7
15752,7
15760,9
15768,8
15776,8
15784,7
15792,7
15800,9
15808,7
15816,7
15824,7
15832,7
15840,8
15848,7
15856,7
15864,9
15872,8
15880,8
15888,7
15896,8
15904,8
15912,9
15920,7
15928,7
15936,8
15944,8
15952,8
15960,7
15968,7
15976,8
15984,8
15992,11
16000,7
16008,7
16016,7
16024,8
16032,8
16040,7
16048,7
16056,7
16064,8
16072,8
16080,7
16088,7
16096,8
16104,8
16112,7
16120,7
16128,7
16136,7
16144,9
16152,7
16160,7
16168,7
16176,8
16184,8
16192,7
16200,7
16208,7
16216,7
16224,8
16232,7
16240,7
16248,7
16256,7
16264,8
16272,7
16280,7
16288,8
16296,8
16304,9
16312,7
16320,7
16328,8
16336,8
16344,9
16352,7
16360,7
16368,7
16376,7
16384,8
16392,7
16400,7
16408,7
16416,9
16424,8
16432,7
16440,7
16448,7
16456,9
16464,7
16472,7
16480,7
16488,8
16496,9
16504,7
16512,8
16520,7
16528,8
16536,9
16544,7
16552,7
16560,7
16568,8
16576,9
16584,8
16592,7
16600,7
16608,7
16616,8
16624,8
16632,7
16640,8
16648,8
16656,8
16664,7
16672,7
16680,8
16688,9
16696,7
16704,8
16712,9
16720,7
16728,9
16736,7
16744,7
16752,7
16760,7
16768,8
16776,7
16784,7
16792,7
16800,8
16808,8
16816,7
16824,8
16832,8
16840,7
16848,9
16856,7
16864,7
16872,7
16880,8
16888,9
16896,7
16904,7
16912,7
16920,8
16928,8
16936,7
16944,7
16952,8
16960,10
16968,8
16976,7
16984,7
16992,7
17000,9
17008,8
17016,7
17024,7
17032,7
17040,9
17048,7
17056,7
17064,7
17072,7
17080,9
17088,7
17096,7
17104,7
17112,8
17120,9
17128,8
17136,7
17144,7
17152,7
17160,9
17168,8
17176,7
17184,7
17192,9
17200,8
17208,7
17216,7
17224,7
17232,8
17240,7
17248,7
17256,7
17264,7
17272,9
17280,8
17288,8
17296,7
17304,7
17312,8
17320,7
17328,7
17336,7
17344,8
17352,9
17360,8
17368,7
17376,7
17384,8
17392,9
17400,9
17408,14
17416,13
17424,11
17432,11
17440,12
17448,14
17456,11
17464,11
17472,11
17480,10
17488,14
17496,12
17504,10
17512,11
17520,12
17528,15
17536,12
17544,11
17552,11
17560,11
17568,15
17576,11
17584,10
17592,11
17600,12
17608,14
17616,7
17624,15
17632,11
17640,11
17648,15
17656,8
17664,14
17672,11
17680,12
17688,11
17696,11
17704,15
17712,7
17720,14
17728,12
17736,11
17744,14
17752,12
17760,11
17768,11
17776,12
17784,15
17792,7
17800,15
17808,11
17816,7
17824,11
17832,9
17840,11
17848,7
17856,7
17864,12
17872,8
17880,11
17888,7
17896,13
17904,7
17912,7
17920,7
17928,7
17936,9
17944,7
17952,7
17960,7
17968,7
17976,9
17984,7
17992,7
18000,7
18008,7
18016,9
18024,8
18032,9
18040,8
18048,9
18056,7
18064,8
18072,7
18080,7
18088,9
18096,7
18104,8
18112,7
18120,7
18128,9
18136,7
18144,8
18152,7
18160,7
18168,9
18176,7
18184,8
18192,7
18200,7
18208,9
18216,7
18224,8
18232,7
18240,7
18248,9
18256,8
18264,7
18272,7
18280,9
18288,7
18296,7
18304,8
18312,7
18320,10
18328,7
18336,7
18344,8
18352,7
18360,8
18368,8
18376,7
18384,7
18392,8
18400,9
18408,8
18416,7
18424,7
18432,8
18440,8
18448,23
18456,14
18464,8
18472,8
18480,7
18488,7
18496,9
18504,8
18512,8
18520,7
18528,9
18536,8
18544,8
18552,9
18560,11
18568,7
18576,8
18584,8
18592,7
18600,9
18608,8
18616,7
18624,8
18632,7
18640,9
18648,8
18656,8
18664,7
18672,9
18680,9
18688,7
18696,7
18704,7
18712,9
18720,8
18728,8
18736,8
18744,8
18752,9
18760,8
18768,8
18776,8
18784,9
18792,8
18800,8
18808,8
18816,7
18824,8
18832,8
18840,8
18848,8
18856,9
18864,8
18872,8
18880,8
18888,8
18896,9
18904,8
18912,8
18920,8
18928,8
18936,9
18944,7
18952,8
18960,7
18968,8
18976,8
18984,8
18992,8
19000,8
19008,9
19016,8
19024,8
19032,8
19040,8
19048,9
19056,8
19064,8
19072,8
19080,9
19088,8
19096,8
19104,8
19112,7
19120,8
19128,8
19136,8
19144,8
19152,7
19160,9
19168,8
19176,8
19184,8
19192,10
19200,9
19208,8
19216,7
19224,8
19232,8
19240,8
19248,7
19256,8
19264,8
19272,8
19280,7
19288,8
19296,8
19304,10
19312,8
19320,8
19328,8
19336,9
19344,8
19352,8
19360,8
19368,7
19376,8
19384,8
19392,8
19400,8
19408,8
19416,8
19424,8
19432,8
19440,8
19448,9
19456,8
19464,8
19472,8
19480,7
19488,9
19496,8
19504,8
19512,8
19520,8
19528,7
19536,9
19544,8
19552,9
19560,8
19568,7
19576,8
19584,8
19592,9
19600,8
19608,8
19616,8
19624,8
19632,9
19640,8
19648,8
19656,8
19664,8
19672,10
19680,8
19688,8
19696,8
19704,9
19712,7
19720,8
19728,8
19736,8
19744,9
19752,8
19760,8
19768,8
19776,9
19784,7
19792,8
19800,8
19808,8
19816,9
19824,8
19832,7
19840,8
19848,8
19856,9
19864,8
19872,8
19880,8
19888,9
19896,8
19904,7
19912,8
19920,8
19928,8
19936,7
19944,7
19952,8
19960,8
19968,9
19976,8
19984,8
19992,8
20000,7
20008,9
20016,7
20024,7
20032,9
20040,15
20048,7
20056,15
20064,11
20072,11
20080,11
20088,11
20096,15
20104,11
20112,12
20120,15
20128,12
20136,11
20144,12
20152,11
20160,15
20168,12
20176,11
20184,11
20192,11
20200,14
20208,11
20216,11
20224,11
20232,11
20240,15
20248,11
20256,11
20264,12
20272,11
20280,14
20288,7
20296,15
20304,11
20312,11
20320,16
20328,8
20336,14
20344,12
20352,11
20360,15
20368,12
20376,11
20384,11
20392,12
20400,15
20408,11
20416,13
20424,15
20432,11
20440,8
20448,13
20456,8
20464,11
20472,8
20480,11
20488,8
20496,11
20504,10
20512,8
20520,7
20528,8
20536,8
20544,9
20552,8
20560,8
20568,7
20576,10
20584,8
20592,7
20600,8
20608,8
20616,9
20624,7
20632,8
20640,8
20648,9
20656,8
20664,8
20672,8
20680,8
20688,9
20696,7
20704,8
20712,8
20720,8
20728,10
20736,7
20744,8
20752,8
20760,9
20768,8
20776,9
20784,15
20792,12
20800,11
20808,14
20816,12
20824,11
20832,12
20840,13
20848,14
20856,11
20864,12
20872,14
20880,8
20888,15
20896,11
20904,11
20912,15
20920,7
20928,14
20936,12
20944,12
20952,14
20960,8
20968,13
20976,7
20984,7
20992,7
21000,8
21008,8
21016,7
21024,8
21032,8
21040,10
21048,7
21056,8
21064,8
21072,8
21080,10
21088,8
21096,8
21104,7
21112,9
21120,8
21128,7
21136,8
21144,8
21152,9
21160,8
21168,8
21176,8
21184,9
21192,8
21200,7
21208,8
21216,8
21224,9
21232,8
21240,8
21248,7
21256,9
21264,8
21272,7
21280,8
21288,8
21296,9
21304,8
21312,8
21320,8
21328,7
21336,9
21344,8
21352,7
21360,8
21368,9
21376,8
21384,7
21392,8
21400,8
21408,9
21416,8
21424,7
21432,8
21440,9
21448,8
21456,8
21464,8
21472,8
21480,9
21488,7
21496,8
21504,8
21512,9
21520,9
21528,8
21536,8
21544,8
21552,9
21560,8
21568,8
21576,8
21584,8
21592,9
21600,8
21608,7
21616,8
21624,9
21632,8
21640,8
21648,8
21656,8
21664,9
21672,8
21680,8
21688,7
21696,9
21704,8
21712,8
21720,8
21728,8
21736,9
21744,8
21752,8
21760,7
21768,9
21776,8
21784,8
21792,8
21800,8
21808,9
21816,8
21824,8
21832,8
21840,9
21848,9
21856,7
21864,8
21872,8
21880,10
21888,9
21896,9
21904,7
21912,9
21920,7
21928,8
21936,8
21944,7
21952,9
21960,8
21968,8
21976,7
21984,9
21992,8
22000,8
22008,8
22016,8
22024,9
22032,8
22040,8
22048,8
22056,8
22064,21
22072,7
22080,9
22088,9
22096,8
22104,7
22112,8
22120,9
22128,8
22136,9
22144,7
22152,8
22160,9
22168,8
22176,9
22184,8
22192,9
22200,8
22208,8
22216,7
22224,8
22232,9
22240,8
22248,7
22256,7
22264,8
22272,10
22280,8
22288,8
22296,7
22304,9
22312,8
22320,8
22328,8
22336,8
22344,9
22352,9
22360,8
22368,9
22376,10
22384,8
22392,8
22400,8
22408,7
22416,8
22424,7
22432,8
22440,8
22448,9
22456,8
22464,8
22472,8
22480,8
22488,9
22496,8
22504,8
22512,8
22520,9
22528,10
22536,15
22544,7
22552,15
22560,12
